_id,desc_distrito_local,desc_barrio_local,Nombre,desc_situacion_terraza,desc_ubicacion_terraza
2602,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,EL SABINAR,Abierta,Superficie en parcela privada
2603,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,RISTORANTE GINOS,Abierta,Acera
2604,FUENCARRAL-EL PARDO ,VALVERDE            ,THINK,Abierta,Acera
2606,FUENCARRAL-EL PARDO ,VALVERDE            ,80? GASTRO XS,Abierta,Acera
2608,FUENCARRAL-EL PARDO ,VALVERDE            ,BAR CAFETERIA HERMANOS RODRIGUEZ,Abierta,Acera
2609,FUENCARRAL-EL PARDO ,VALVERDE            ,CAFETERIA AZABAL,Abierta,Acera
2610,FUENCARRAL-EL PARDO ,EL GOLOSO           ,TELEPIZZA,Abierta,Acera
2612,FUENCARRAL-EL PARDO ,EL GOLOSO           ,LOS 100 MONTADITOS,Abierta,Acera
2613,FUENCARRAL-EL PARDO ,EL GOLOSO           ,CHUPI LERENDI,Abierta,Acera
2615,FUENCARRAL-EL PARDO ,EL PILAR            ,INTECA REFORMAS Y DESE?O DE INTERIORES,Abierta,Acera
2616,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR GONGO,Abierta,Acera
2617,FUENCARRAL-EL PARDO ,EL PILAR            ,HORCHATERIA BARI HELADERIA,Abierta,Acera
2618,FUENCARRAL-EL PARDO ,EL PILAR            ,ZAGROS DOGER KEBAB,Abierta,Acera
2619,FUENCARRAL-EL PARDO ,EL PILAR            ,CERVECERIA LOS ROBLES,Abierta,Acera
2621,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR SANTILLAN,Abierta,Acera
2622,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,PEGGY SUE,Abierta,Acera
2623,FUENCARRAL-EL PARDO ,VALVERDE            ,CAPRICHOS,Abierta,Acera
2625,FUENCARRAL-EL PARDO ,EL PILAR            ,MESON LOS ARCOS CAFETERIA,Abierta,Acera
2628,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR EL RINCONCITO,Abierta,Calle peatonal
2629,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR PALAS,Abierta,Calle peatonal
2630,FUENCARRAL-EL PARDO ,VALVERDE            ,ESCONDITE JAMONAL,Abierta,Acera
2631,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR PRADENA,Abierta,Acera
2632,FUENCARRAL-EL PARDO ,LA PAZ              ,CAFETERIA FELGAR PUB,Abierta,Acera
2633,FUENCARRAL-EL PARDO ,VALVERDE            ,CAFETERIA FEREVA,Abierta,Acera
2634,FUENCARRAL-EL PARDO ,EL PILAR            ,MESON TOLEDANO,Abierta,Acera
2635,FUENCARRAL-EL PARDO ,MIRASIERRA          ,RESTAURANTE EL ENVITE,Abierta,Acera
2636,FUENCARRAL-EL PARDO ,EL PILAR            ,MADRID LA CORTE,Abierta,Acera
2639,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR LA PONDEROSA 2,Abierta,Acera
2640,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,RESTAURANTE BAR HAWAII,Abierta,Acera
2644,FUENCARRAL-EL PARDO ,EL PILAR            ,RANIA Y AYA DONER KEBAB ASADOR DE POLLOS,Abierta,Acera
2645,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR SAN LUIS,Abierta,Acera
2646,FUENCARRAL-EL PARDO ,VALVERDE            ,BAR CAFE IBOR,Abierta,Acera
2647,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,CAFETERIA RUBIO,Abierta,Acera
2648,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR CERVECERIA J CAMPOS,Abierta,Acera
2649,FUENCARRAL-EL PARDO ,EL PARDO            ,MONTES,Abierta,Plaza peatonal
2650,FUENCARRAL-EL PARDO ,EL PARDO            ,LA MARQUESITA,Abierta,Plaza con bandas permanentes de circulaci? rodada
2651,FUENCARRAL-EL PARDO ,EL PILAR            ,CASA PEPE,Abierta,Acera
2652,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR TXAPELA TABERNA,Abierta,Acera
2654,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR LAS TORCAS,Abierta,Plaza peatonal
2655,FUENCARRAL-EL PARDO ,EL PILAR            ,EL 22 CAFE,Abierta,Acera
2656,FUENCARRAL-EL PARDO ,EL PILAR            ,LAS REJAS,Abierta,Acera
2657,FUENCARRAL-EL PARDO ,LA PAZ              ,ORFRAN,Abierta,Plaza peatonal
2658,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,PIZZER?A DI CARLO,Abierta,Acera
2659,FUENCARRAL-EL PARDO ,LA PAZ              ,LA TABERNA,Abierta,Acera
2660,FUENCARRAL-EL PARDO ,EL PARDO            ,LA CHOZA DEL SEGOVIANO,Abierta,Calle peatonal
2661,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,LA STRADA,Abierta,Acera
2663,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR LA ISLA,Abierta,Calle peatonal
2664,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR CERVECERIA LA CARABELA,Abierta,Acera
2665,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,CERVECERIA CAFE BAR EL 88,Abierta,Plaza peatonal
2667,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,BAR MELGAREZ,Abierta,Acera
2668,FUENCARRAL-EL PARDO ,EL PILAR            ,CAFETERIA LOS SERRANITOS CERVECERIA,Abierta,Acera
2669,FUENCARRAL-EL PARDO ,EL PILAR            ,BAR LA CANCHA,Abierta,Acera
2670,FUENCARRAL-EL PARDO ,EL PARDO            ,LA TABERNA DE PALACIO,Abierta,Plaza con bandas permanentes de circulaci? rodada
2671,FUENCARRAL-EL PARDO ,VALVERDE            ,LA MANO DE PABLO,Abierta,Acera
2672,FUENCARRAL-EL PARDO ,LA PAZ              ,CAFETERIA CASTELLOTE,Abierta,Acera
2673,FUENCARRAL-EL PARDO ,EL PILAR            ,CERVECERIA LA PI?ATA,Abierta,Acera
2675,CIUDAD LINEAL       ,SAN PASCUAL         ,CERVECERIA EL BARRIL,Abierta,Acera
2676,CIUDAD LINEAL       ,CONCEPCION          ,BAR RUVAL,Abierta,Acera
2678,CENTRO              ,EMBAJADORES         ,D'CH,Abierta,Plaza con bandas permanentes de circulaci? rodada
2679,CIUDAD LINEAL       ,PUEBLO NUEVO        ,BAR LOS EXTREME?OS,Abierta,Acera
2680,CENTRO              ,EMBAJADORES         ,DUNKIN COFFEE,Abierta,Plaza con bandas permanentes de circulaci? rodada
2682,CENTRO              ,PALACIO             ,PADTHAIWOK,Abierta,Acera
2684,CENTRO              ,PALACIO             ,CAFE DEL NUNCIO,Abierta,Calle peatonal
2685,SALAMANCA           ,LISTA               ,LA PANERIE,Abierta,Acera
2686,SALAMANCA           ,GOYA                ,EL GRAN BARRIL,Abierta,Acera
2688,SALAMANCA           ,RECOLETOS           ,LA COLONIAL  DE GOYA,Abierta,Acera
2689,CENTRO              ,PALACIO             ,EL TAPEO,Abierta,Acera
2691,CIUDAD LINEAL       ,VENTAS              ,BAR SEVE,Abierta,Acera
2693,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,BAR EL PINCEL DE SERGIO,Abierta,Plaza peatonal
2695,CIUDAD LINEAL       ,VENTAS              ,PASTELERIA-CAFETERIA GLASSE,Abierta,Acera
2697,MONCLOA-ARAVACA     ,CASA DE CAMPO       ,EL VERGEL DE LA VILLA,Abierta,Acera
2699,CENTRO              ,SOL                 ,FLYING TIGER,Abierta,Acera
2700,CENTRO              ,PALACIO             ,"BAR PASCUAL, BAILEN 26",Abierta,Acera
2705,CENTRO              ,SOL                 ,TAQUERIA MI CIUDAD,Abierta,Acera
2706,CENTRO              ,JUSTICIA            ,FRIDA,Abierta,Plaza peatonal
2707,CENTRO              ,PALACIO             ,CASA PILUCA,Abierta,Acera
2708,CENTRO              ,PALACIO             ,BAR - RESTAURANTE,Abierta,Calle peatonal
2711,CENTRO              ,EMBAJADORES         ,EUCALIPTO,Abierta,Acera
2712,CENTRO              ,JUSTICIA            ,RENCAJAL,Abierta,Acera
2713,CENTRO              ,EMBAJADORES         ,EL TERREMOTO DE ATOCHA,Abierta,Acera
2714,CENTRO              ,UNIVERSIDAD         ,DUNKIN COFFEE (CON HMC),Abierta,Plaza peatonal
2715,CENTRO              ,UNIVERSIDAD         ,JUICY AVENUE,Abierta,Acera
2717,CARABANCHEL         ,OPA?EL              ,SALON DE JUEGOS 22,Abierta,Acera
2718,TETUAN              ,CUATRO CAMINOS      ,POR DETERMINAR,Abierta,Acera
2720,SALAMANCA           ,CASTELLANA          ,LA SOTA,Abierta,Acera
2722,CENTRO              ,UNIVERSIDAD         ,STARBUCKS COFFEE,Abierta,Acera
2723,MONCLOA-ARAVACA     ,ARGUELLES           ,A DETERMINAR,Abierta,Acera
2725,MONCLOA-ARAVACA     ,CIUDAD UNIVERSITARIA,SAL GORDA,Abierta,Acera
2726,MONCLOA-ARAVACA     ,ARGUELLES           ,ASTORGA BAR,Abierta,Acera
2728,MONCLOA-ARAVACA     ,ARGUELLES           ,EL LAGAR,Abierta,Acera
2729,CHAMARTIN           ,PROSPERIDAD         ,MORITZ,Abierta,Acera
2730,CHAMARTIN           ,EL VISO             ,RESTAURANTE JAI ALAI,Abierta,Acera
2731,CHAMARTIN           ,HISPANOAMERICA      ,RODILLA,Abierta,Acera
2732,CHAMARTIN           ,NUEVA ESPA?A        ,KANTAMELADE,Abierta,Acera
2734,CIUDAD LINEAL       ,SAN PASCUAL         ,LA BIEN TIRA,Abierta,Acera
2735,CIUDAD LINEAL       ,COSTILLARES         ,LA PARRILLA DEL PINAR,Abierta,Acera
2736,PUENTE DE VALLECAS  ,NUMANCIA            ,BAR EL PICOTEO,Abierta,Otros
2737,CARABANCHEL         ,VISTA ALEGRE        ,DONER KEBAB POLLO ASADO,Abierta,Acera
2738,CARABANCHEL         ,BUENAVISTA          ,BAR CAFETERIA DONER BEBAP,Abierta,Acera
2754,ARGANZUELA          ,ATOCHA              ,ENSALADAS Y M?S,Abierta,Acera
2755,LATINA              ,LUCERO              ,BAR CERVECERIA LA FUENTE,Abierta,Acera
2758,CENTRO              ,CORTES              ,OTOTOI,Abierta,Acera
2759,PUENTE DE VALLECAS  ,NUMANCIA            ,PUERTA BISAGRA,Abierta,Plaza peatonal
2760,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,BAR FREIDURIA NUCITA GALLINEJA-ENTRESIJOS,Abierta,Acera
2771,VILLAVERDE          ,BUTARQUE            ,TRUJILLO,Abierta,Acera
2775,SALAMANCA           ,GOYA                ,MARAVILLAS III MUJIGATO,Abierta,Acera
2777,CIUDAD LINEAL       ,QUINTANA            ,EL PALETO,Abierta,Acera
2778,TETUAN              ,BERRUGUETE          ,LOS AROS III,Abierta,Acera
2779,VILLAVERDE          ,SAN ANDRES          ,EVELIO,Abierta,Acera
2780,ARGANZUELA          ,ACACIAS             ,DONER KEBAP POLLO ASADO,Abierta,Acera
2781,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,BAR GALICIA,Abierta,Acera
2782,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,BAR RESTAURANTE AKI ME QUEDO,Abierta,Acera
2784,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,BAR WENDIGO,Abierta,Acera
2785,PUENTE DE VALLECAS  ,PORTAZGO            ,BAR LA TAPERIA,Abierta,Acera
2786,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,BAR ALMAN?,Abierta,Acera
2787,PUENTE DE VALLECAS  ,PORTAZGO            ,FREIDUR?A MADRID,Abierta,Acera
2788,CHAMARTIN           ,HISPANOAMERICA      ,SANPAS CAFETERIA BAR,Abierta,Acera
2789,CHAMARTIN           ,HISPANOAMERICA      ,GOBOLO,Abierta,Acera
2790,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,RESTAURANTE CAFETERIA EL TENEDOR DE ORO,Abierta,Acera
2791,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,LOS GRANAINOS IV,Abierta,Acera
2792,FUENCARRAL-EL PARDO ,VALVERDE            ,CAFETERIA 3 OLIVOS,Abierta,Calle peatonal
2793,CHAMARTIN           ,NUEVA ESPA?A        ,BELLA VISTA RESTAURACION,Abierta,Acera
2794,CHAMARTIN           ,PROSPERIDAD         ,BAR-RESTAURANTE,Abierta,Acera
2795,CHAMARTIN           ,NUEVA ESPA?A        ,RESTAURANTE SAMM,Abierta,Otros
2796,CIUDAD LINEAL       ,PUEBLO NUEVO        ,BAR NARANJO,Abierta,Calle peatonal
2797,CIUDAD LINEAL       ,PUEBLO NUEVO        ,EL RINCON DE ANA,Abierta,Calle peatonal
2798,SAN BLAS-CANILLEJAS ,SIMANCAS            ,RESTAURANTE GRILL STILL,Abierta,Acera
2799,LATINA              ,PUERTA DEL ANGEL    ,BAR LA SIESTA,Abierta,Acera
2800,TETUAN              ,VALDEACEDERAS       ,EL SABROSO,Abierta,Acera
2801,USERA               ,MOSCARDO            ,BAR PACO,Abierta,Acera
2802,USERA               ,SAN FERMIN          ,CAFETERIA EL BALON DE ORO,Abierta,Acera
2807,SALAMANCA           ,LISTA               ,PIMIENTO VERDE,Abierta,Acera
2808,CENTRO              ,EMBAJADORES         ,BAR EL TRES,Abierta,Acera
2810,CENTRO              ,EMBAJADORES         ,LA BUGA DEL LOBO,Abierta,Acera
2811,LATINA              ,ALUCHE              ,ROTULO,Abierta,Calle peatonal
2812,LATINA              ,LUCERO              ,CPK,Abierta,Acera
2815,CARABANCHEL         ,BUENAVISTA          ,DONER KEBAB RESTAURANTE CAFETERIA EL JARDIN II,Abierta,Acera
2816,CARABANCHEL         ,VISTA ALEGRE        ,DON PEDRO,Abierta,Acera
2817,CARABANCHEL         ,OPA?EL              ,BAR CARUL,Abierta,Acera
2818,PUENTE DE VALLECAS  ,SAN DIEGO           ,PASTELERIA,Abierta,Acera
2819,TETUAN              ,ALMENARA            ,LAKEDADA,Abierta,Acera
2820,RETIRO              ,IBIZA               ,TABERNA LAS BOTAS,Abierta,Acera
2823,RETIRO              ,PACIFICO            ,CAFETERIA YEMEN,Abierta,Acera
2824,RETIRO              ,IBIZA               ,LA FONDA DE ALGORA,Abierta,Acera
2825,RETIRO              ,ESTRELLA            ,EL RINCON DE ESTRELLA,Abierta,Acera
2827,PUENTE DE VALLECAS  ,NUMANCIA            ,MESON LA COLONIA,Abierta,Acera
2828,CHAMARTIN           ,CIUDAD JARDIN       ,BAR EL CRUCE,Abierta,Acera
2829,CHAMARTIN           ,PROSPERIDAD         ,LA TASQUITA DEL PEREIRA,Abierta,Acera
2830,CHAMARTIN           ,EL VISO             ,RODILLA,Abierta,Acera
2831,CHAMARTIN           ,CIUDAD JARDIN       ,TATE'S,Abierta,Acera
2832,CIUDAD LINEAL       ,COLINA              ,BAR CASLA,Abierta,Acera
2834,CIUDAD LINEAL       ,QUINTANA            ,LOS LE?OS,Abierta,Plaza con bandas permanentes de circulaci? rodada
2835,CIUDAD LINEAL       ,PUEBLO NUEVO        ,BAR LOS TOROS,Abierta,Acera
2836,LATINA              ,ALUCHE              ,TABERNA ECHULA,Abierta,Calle peatonal
2838,CHAMARTIN           ,PROSPERIDAD         ,TABERNA DEL VOLAPIE JEREZ 1872,Abierta,Acera
2840,CHAMARTIN           ,EL VISO             ,LA ENCINITA ,Abierta,Acera
2841,CHAMARTIN           ,PROSPERIDAD         ,TABERNA ARANZAZU,Abierta,Acera
2844,VICALVARO           ,VALDEBERNARDO,BAR-RESTAURANTE CASA MANOLO,Abierta,Acera
2845,VICALVARO           ,CASCO H.VICALVARO   ,CAFETERIA CALAVI,Abierta,Bulevar
2847,RETIRO              ,PACIFICO            ,RESTAURANTE LA DEHESA CATELLANA II,Abierta,Acera
2848,MONCLOA-ARAVACA     ,VALDEMARIN          ,COPA DE BALON,Abierta,Acera
2850,PUENTE DE VALLECAS  ,ENTREVIAS           ,BAR PASTRANA,Abierta,Acera
2851,SALAMANCA           ,CASTELLANA          ,BENDITA LOCURA,Abierta,Acera
2852,CIUDAD LINEAL       ,PUEBLO NUEVO        ,GUSTITO,Abierta,Calle peatonal
2854,LATINA              ,LAS AGUILAS         ,CAFE SAN MIGUEL CERVECERIA,Abierta,Superficie en parcela privada
2855,CARABANCHEL         ,OPA?EL              ,BAR MAJEAN,Abierta,Acera
2856,FUENCARRAL-EL PARDO ,EL PILAR            ,R?TULO NO INFORMADO,Abierta,Plaza peatonal
2857,FUENCARRAL-EL PARDO ,VALVERDE            ,CAFETERIA BET MAR,Abierta,Acera
2858,FUENCARRAL-EL PARDO ,VALVERDE            ,CAFE BAR,Abierta,Acera
2859,FUENCARRAL-EL PARDO ,EL PILAR            ,TELEPIZZA,Abierta,Acera
2860,FUENCARRAL-EL PARDO ,EL GOLOSO           ,CAFETERIA MONTECARLO,Abierta,Acera
2861,FUENCARRAL-EL PARDO ,PE?A GRANDE         ,LAKAFE,Abierta,Superficie en parcela privada
2862,CIUDAD LINEAL       ,PUEBLO NUEVO        ,CAFETERIA,Abierta,Acera
2863,SALAMANCA           ,CASTELLANA          ,EL HORNO,Abierta,Acera
2867,RETIRO              ,IBIZA               ,EL RINCON DE PELAYO,Abierta,Acera
2869,TETUAN              ,CASTILLEJOS         ,LA CUCHARA DE PACHI,Abierta,Acera
2870,RETIRO              ,NI?O JESUS          ,D?PICNIC,Abierta,Acera
2871,RETIRO              ,IBIZA               ,BAR SAN LUCAS BAR,Abierta,Acera
2872,RETIRO              ,PACIFICO            ,KUBO KING,Abierta,Acera
2873,RETIRO              ,IBIZA               ,BURGEN KING - PLAY KING,Abierta,Bulevar
2874,RETIRO              ,PACIFICO            ,EL RINCON DE EXTREMADURA,Abierta,Acera
2876,RETIRO              ,PACIFICO            ,AGRO NATURAL,Abierta,Acera
2877,RETIRO              ,LOS JERONIMOS       ,BAR PUB SEIS PENIQUES,Abierta,Acera
2878,RETIRO              ,NI?O JESUS          ,LA TERRAZA DE LA MORDIDA,Abierta,Acera
2879,SALAMANCA           ,RECOLETOS           ,OKAF? TABERNA GALLEGA,Abierta,Acera
2881,SALAMANCA           ,GOYA                ,LA DIVINA DE GOYA,Abierta,Acera
2884,SAN BLAS-CANILLEJAS ,SIMANCAS            ,KEBAB SIMANCAS,Abierta,Acera
2885,SAN BLAS-CANILLEJAS ,CANILLEJAS          ,MESON CAFE ESPA?A,Abierta,Acera
2886,CHAMARTIN           ,PROSPERIDAD         ,DONDE SIEMPRE,Abierta,Acera
2887,CHAMARTIN           ,HISPANOAMERICA      ,RESTAURANTE,Abierta,Acera
2888,CHAMARTIN           ,NUEVA ESPA?A        ,COVENT GARDEN,Abierta,Acera
2891,RETIRO              ,PACIFICO            ,VINOTECA EL CALDERO,Abierta,Acera
2892,RETIRO              ,PACIFICO            ,BAR MI CASI?A,Abierta,Acera
2893,RETIRO              ,IBIZA               ,TACAZZO,Abierta,Acera
2894,RETIRO              ,PACIFICO            ,A RIBEIRA SACRA,Abierta,Acera
2895,RETIRO              ,IBIZA               ,LA TABERNA DE O'DONELL,Abierta,Acera
2896,RETIRO              ,IBIZA               ,BAR SANCHIS,Abierta,Acera
2897,RETIRO              ,PACIFICO            ,NAPOLI,Abierta,Acera
2900,SALAMANCA           ,FUENTE DEL BERRO    ,MESON RESTAURANTE EL HORREO,Abierta,Plaza peatonal
2903,RETIRO              ,NI?O JESUS          ,EL TREN DE ARGANDA,Abierta,Bulevar
2904,RETIRO              ,IBIZA               ,FRUTAS PARRA VERDURAS,Abierta,Bulevar
2905,VILLA DE VALLECAS   ,SANTA EUGENIA       ,AGORA,Abierta,Acera
2906,USERA               ,ORCASUR             ,CAFETERIA-CERVECERIA BOKATA,Abierta,Otros
2909,LATINA              ,ALUCHE              ,BAR DE TAPAS,Abierta,Calle peatonal
2910,LATINA              ,ALUCHE              ,CAFETERIA CRIS CERVECERIA,Abierta,Acera
2912,FUENCARRAL-EL PARDO ,VALVERDE            ,BAR RESTAURANTE SUSHICOME,Abierta,Superficie en parcela privada
2913,FUENCARRAL-EL PARDO ,EL PILAR            ,CAFETERIA ALTAMIRA,Abierta,Superficie en parcela privada
2914,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,CHOCOLATERIA CAFETERIA DEL RINCON CHURRERIA,Abierta,Acera
2915,MONCLOA-ARAVACA     ,CASA DE CAMPO       ,CAFEOTECA,Abierta,Acera
2916,ARGANZUELA          ,LEGAZPI             ,LOS CASTA?OS II,Abierta,Acera
2925,LATINA              ,LAS AGUILAS         ,THE GREEN CORNER,Abierta,Acera
2926,MONCLOA-ARAVACA     ,ARGUELLES           ,BISTRO URQUIJO                                 ,Abierta,Acera
2927,CENTRO              ,UNIVERSIDAD         ,GONZALO FIDALGO LLAMAZARES,Abierta,Acera
2937,SALAMANCA           ,GUINDALERA          ,TABERNA EL COCODRILO,Abierta,Acera
2946,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,"CHURRERIA CAFE DE LAS FLORES, SL",Abierta,Bulevar
2947,RETIRO              ,IBIZA               ,TUPIZZA RETIRO S.L.,Abierta,Bulevar
2950,RETIRO              ,NI?O JESUS          ,TWIN PIZZA,Abierta,Acera
2951,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,BAR LOS CARRETEROS,Abierta,Acera
2952,RETIRO              ,NI?O JESUS          ,CERVECERIA 100 MONTADITOS,Abierta,Acera
2953,CHAMARTIN           ,HISPANOAMERICA      ,CIEN PIZZITAS,Abierta,Acera
2954,CHAMARTIN           ,HISPANOAMERICA      ,LA TARANTELLA,Abierta,Otros
2956,LATINA              ,PUERTA DEL ANGEL    ,CAFETERIA CERVECER?A BLANCO Y NEGRO,Abierta,Acera
2958,SALAMANCA           ,GOYA                ,SENY                                              ,Abierta,Acera
2960,SALAMANCA           ,CASTELLANA          ,EL ASADOR DE ARANDA                               ,Abierta,Acera
2961,SALAMANCA           ,GOYA                ,OYAMEL,Abierta,Acera
2962,SALAMANCA           ,CASTELLANA          ,SO?A,Abierta,Acera
2966,CENTRO              ,JUSTICIA            ,LA TITA RIVERA,Abierta,Calle peatonal
2968,CENTRO              ,SOL                 ,TAPA MONTERA,Suspension temporal,Calle peatonal
2969,CENTRO              ,PALACIO             ,BAR TIMON,Abierta,Plaza peatonal
2970,CARABANCHEL         ,BUENAVISTA          ,LA CALETA,Abierta,Acera
2971,VILLA DE VALLECAS   ,CASCO H.VALLECAS    ,ELAING,Abierta,Acera
2973,VILLA DE VALLECAS   ,SANTA EUGENIA       ,EL REY DE COPAS,Abierta,Otros
2974,VILLA DE VALLECAS   ,SANTA EUGENIA       ,SIDRER?A ASGAYA,Abierta,Acera
2975,SALAMANCA           ,GOYA                ,VIPS,Abierta,Acera
2977,SALAMANCA           ,CASTELLANA          ,MAKKILA,Abierta,Acera
2978,FUENCARRAL-EL PARDO ,VALVERDE            ,CERVECER?A C. MART?N,Abierta,Calle peatonal
2979,FUENCARRAL-EL PARDO ,EL GOLOSO           ,TABERNA LA FELIPA,Abierta,Acera
2980,USERA               ,ORCASUR             ,BAR RESTAURANTE CASA MARIANO,Abierta,Acera
2981,USERA               ,MOSCARDO            ,DONNER KEBAB POLLO ASADO,Abierta,Acera
2991,SAN BLAS-CANILLEJAS ,EL SALVADOR         ,"RESTAURANTE CAFETERIA JOSMA (LOCAL 9A, 9B Y 10)",Abierta,Superficie en parcela privada
2992,SALAMANCA           ,FUENTE DEL BERRO    ,EZARO,Abierta,Acera
3015,LATINA              ,ALUCHE              ,BAR ECLIPSE,Abierta,Acera
3026,CIUDAD LINEAL       ,VENTAS              ,OLE T?,Abierta,Acera
3027,TETUAN              ,ALMENARA            ,LE PETIT RESTAURANT,Abierta,Acera
3029,MONCLOA-ARAVACA     ,VALDEZARZA          ,BAR ARTAJONA,Abierta,Acera
3042,CARABANCHEL         ,VISTA ALEGRE        ,BAR CHIGAR,Abierta,Acera
3044,MONCLOA-ARAVACA     ,ARGUELLES           ,ADEREZO 37,Abierta,Acera
3046,LATINA              ,PUERTA DEL ANGEL    ,KEBABISH,Abierta,Plaza peatonal
3047,CIUDAD LINEAL       ,PUEBLO NUEVO        ,LA PARRILLA,Abierta,Calle peatonal
3049,SALAMANCA           ,RECOLETOS           ,LA CASA DEL ABUELO,Abierta,Acera
3052,SALAMANCA           ,CASTELLANA          ,MAKKILA,Abierta,Acera
3054,SALAMANCA           ,CASTELLANA          ,LA BOIGA,Abierta,Acera
3058,MONCLOA-ARAVACA     ,CIUDAD UNIVERSITARIA,BEER & GRILL CERVEZA BRASA,Abierta,Acera
3059,SALAMANCA           ,GUINDALERA          ,BAR RESTAURANTE JESUS                             ,Abierta,Acera
3060,SALAMANCA           ,CASTELLANA          ,TELEPIZZA,Abierta,Acera
3061,SALAMANCA           ,CASTELLANA          ,VERGARA 97,Abierta,Acera
